,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,50.03956488037038,50.02709101755905,50.0460753875,49.799442025053764,49.449114729473685,50.05200854411765,49.105838385925935,49.542142537555556,49.98052022131148,50.699064499464285,50.361540056133336,50.00252784129032,50.123745439411756,50.04661012820224,50.20386655986111,49.9928295221875,50.025426789714274,49.635952252500005,49.935579423421046,50.696669474444434,50.367245611393436,50.023189885762726,49.996444544431824,49.93869834254777,50.0,49.275611612325584,48.96525728637931
1,50.040394222592596,50.02342963944883,50.044600027499996,49.786427965161295,49.328867885614024,50.06461341911765,48.94028297648147,49.41410279111109,50.01575739836066,50.68828319875,50.38482716866667,50.006166317741936,50.12353083460786,49.99808296000002,50.70661855013891,49.995430867187494,50.035040419857154,49.64499586597222,49.93995236026315,50.963968254444445,50.3485026554918,50.02930902033898,49.972295743863626,49.9328632842038,50.003554868947376,48.64618646511627,48.798331798863636
2,50.030620852592584,50.041540267716535,50.0560655405,49.80674507107527,49.2293428477193,50.08054945941177,48.84232967814815,49.290846068,49.984861298196726,50.57332276446429,50.534186541866646,49.99160496129033,50.13797348480393,50.04564334988763,50.76255388805556,50.00759341968751,50.0248769437143,49.65361879625001,49.93362307894737,50.8196372211111,50.40932266581966,50.017441589661004,50.02465647397728,49.95154043369424,49.995508576842106,48.65525287883721,48.80035516022275
3,50.001636545185185,50.07055757165353,50.0416339315,49.81723805387096,49.149636235964905,50.151475107941174,48.82621348796297,49.26699922133333,50.015054879672135,50.43469403107144,50.5247239024,50.00935403451613,50.140663028627465,50.00693201157302,50.70832158277779,49.99109565031251,50.07818653342857,49.657545070138895,49.940581934736834,51.09067523148148,50.37979166270493,50.02513454033898,49.97892478818182,49.94917580560509,50.05680582105263,48.15620504813954,48.79423437426206
4,49.8283711574074,50.104620928897646,50.05746208800001,49.85190302010751,48.688770144385956,50.13870459617648,48.82088998166666,49.25203889133333,49.98486780573771,50.32587710339286,50.695552752666664,50.05400532741936,50.14847320294116,50.08619568146068,50.76626946444447,50.00967120125,50.224076604285706,49.66800904375,49.933294661052635,51.013381252592595,50.298171873032786,50.01575176423727,50.05499509363636,49.94215930598726,50.04672847105263,48.205495751395354,48.79022329297931
5,48.72825408037037,50.12710861188975,50.040828319999996,49.85964505129032,47.95362802649125,50.20944749294118,48.80386472759261,49.25522233955556,50.01527112131147,50.016084395535714,50.584647450933325,50.13739633193548,50.149680273137236,50.110444955056174,50.762478143611105,50.0209141784375,50.74406535257141,49.682342269861124,49.94077767789473,51.299727081111115,50.211799424672144,50.06932080881355,50.01055186056817,49.953715652484085,50.0573223494737,48.051148133172084,48.748809654774135
6,48.09236383592591,50.153598768425184,50.05797660500001,49.88475810849463,47.377586307792996,50.192952181176494,48.656592825925905,49.27272023622221,49.984562706229504,49.78302121714288,50.77529607733333,50.010716125806454,50.15034434558824,50.286527790224724,50.79586809777776,50.041070431562495,50.67292581742856,49.5594187186111,49.933230006052625,50.878369617777764,50.17055141639342,50.05285455067798,50.02492658295454,49.973150080063704,50.098712540526314,48.09117689002093,48.78928992223102
7,47.9829991088889,50.169591965118094,50.040490860999995,49.895169171612906,47.32538287188947,50.26421303647061,48.396890624074075,49.28627369755555,50.015617303278674,49.539082929821426,50.80622503186665,49.749713031612906,50.15548271882352,49.86178185853931,51.076779399027785,50.05112186031251,50.577584518428566,49.32035299263886,49.96705557868421,50.88991738814815,50.1822533834426,50.07339191813559,50.02912781545454,49.99066864649681,50.09426956736842,48.050431417718606,48.694504873448274
8,47.96410716962963,50.24879252700785,50.058168267999996,49.95176406903226,47.2149309613228,50.25008588470588,48.01724837592593,49.191999420444446,49.984195199672136,49.325523775,51.36315185306667,49.65732480225805,50.178901054509815,49.8603927433708,51.13478074555557,49.86104223281251,50.839662354714285,49.10095203333335,49.99670466578947,50.74134197814814,50.2000768414754,50.066386037457626,50.108870264659075,50.00742364955414,50.09186361052631,47.98118888559302,48.61275840459656
9,47.8695051237037,50.101845274881896,50.040552959500005,49.87318575408602,47.047277991919294,50.3094896964706,47.68892664981482,48.852580442888886,50.016008508196734,49.20810798249998,51.5378861568,49.35365882129032,50.1869907504902,49.96939366595504,51.15145801458334,49.30249360468751,51.046345083571424,48.920790312447224,50.07441101131579,50.82608888074074,50.27652788155737,50.07566897830508,49.83790668647728,49.99703647063694,50.116377345263146,47.58436794501396,48.34684921913794
10,47.19069407296297,49.904300394015735,50.108122575,49.787284417311845,46.38109840944911,50.238407003235295,47.46179360370371,48.67117187755555,50.00035825590164,49.13868524678571,51.62867695573331,48.70907256290321,50.2433675797059,50.26814169730339,51.36013406861112,48.96361439218751,51.099639726714294,48.7672255959472,50.120916012105255,50.89311089814816,50.349468031229506,50.079194527288124,49.80524539818182,49.99608798726113,50.08396912052631,47.14768691428837,48.356775770000006
11,47.13768007555555,49.82966931181103,50.08197353600001,49.692468517419364,46.12313431094911,50.32635937470588,47.38397212462963,48.54582123822222,49.979939926393456,49.245602248182145,51.846933902,48.154320593225805,50.29259968039213,50.463932683258435,51.81593738916668,48.54558987874999,50.97885650985714,48.41163272931389,49.97798974842105,50.91354527407407,50.44649769139343,50.10664167084747,49.640404072045456,49.994451372356664,50.02358144421053,46.90757989186745,48.04757741913793
12,45.8641391188889,49.78440473598425,50.086830357000004,49.61461969430106,45.64388995419825,50.27773693882354,46.87237344037036,48.35854281030444,48.83053703121311,49.06008071964287,52.651812011333334,47.09778831967743,50.25315242627449,50.51325374617976,52.03287193374999,48.51011199593749,51.49621009385713,47.98519797258197,49.022049466842105,50.90587544481481,50.565537111475415,50.111045476440665,49.60614451045455,50.0280142345223,49.4750287331579,46.16913749437907,47.854831857758626
13,43.08258129259257,49.65930651606298,50.1115562575,49.5367602492473,45.12486031850877,50.475980196764716,46.08663696518519,48.26190040754889,47.10140916340984,48.27720337637679,52.83015485493332,46.38683769483871,50.24436599803923,50.6792770030337,52.17696856375001,48.4879911715625,52.093451852428586,47.93748898944443,48.76154040947368,51.140248001111104,50.661894021311454,50.099575851016944,49.61847551329545,50.007153670573246,48.72002565210526,45.15650453861162,47.665959463965514
14,41.228012594729634,49.37435900047243,50.242086455000006,49.52652653419355,44.542868692138605,50.54234472441176,45.52589715530926,48.198315728375555,46.67340557138197,48.100179219625,53.095166035600016,45.503039365806444,50.31756092539217,50.811353337415724,53.10243438125,48.5104189084375,52.476057882428584,47.85627411079263,48.7244488413158,51.00240935259261,50.83069355450821,50.03485326525424,49.84364436249999,50.041732444649675,48.32956192315789,44.546474917134894,47.48168541172413
15,40.68569650714074,49.31865593346456,50.25265848850001,49.652401112042995,43.77001119329474,50.57823657264707,45.18387101565372,48.06239630922665,46.321974524401625,47.82936360458928,53.72536757106667,44.45602555290322,50.315749147647075,50.916233238764036,53.56616270500001,48.5183162875,52.91304055171428,47.691893221638324,48.608233356052644,51.54898996370371,51.2176484359836,49.980100902542375,50.000207565000004,50.01641797229298,47.976850033684215,43.96787767650929,47.29270452189654
16,39.549135451370375,49.25386880566927,50.413220365499996,49.68198324139786,43.0979173947123,50.7326546317647,44.77626616929629,47.74586849787333,45.78159536875739,47.69160020185179,55.10046169773334,43.12975155883869,50.2917266895098,51.08201057528088,53.99979305930556,48.5058639234375,53.24840692542858,47.5796026041111,48.39507666973685,52.01095551259258,51.633897192950826,49.83399645169492,50.107601364318185,49.94783798974522,47.237453741052626,42.96833609696977,47.1462052851724
17,38.65679372428889,49.22269035291339,50.52986437850001,49.93699704559142,42.34620094095088,51.04958523323529,44.65593346014446,47.58531415063111,44.84120244165409,47.46149793546071,56.26019605866666,42.43074810535485,50.268589689215695,51.28116813966294,54.388906376666675,48.51980525000001,53.44838866671431,47.49763225694443,48.22493711368422,52.015756625925924,51.9343164784426,49.73701218779664,50.16161411636363,49.849279065732475,46.500474179473684,41.58954563804186,47.07214580672415
18,38.31124735708518,49.203757438740176,50.863007279499996,50.08172235580646,41.74990235463683,51.117900526470585,44.26593905337649,47.407710932491106,43.85639310932951,47.163813412537486,57.64841875733334,42.04826501616774,50.30531600931372,51.46388803022471,55.60367399055554,48.50634250375,53.848517036285706,47.536218302777776,48.00479972157895,52.090603215925924,52.21125808803279,49.54220927593219,50.08456090227273,49.87183939089171,45.9239936531579,40.53382461075813,47.00932664482758
19,37.70446348652222,49.21479212094486,51.14973295800001,50.19446528333332,40.14737088443684,51.350236780588226,44.109028707324086,47.405322706031114,42.40113019694261,46.996403891335724,58.698014546266656,41.63327581198386,50.276116520196084,51.481637978876414,55.15329667930557,48.45805172468751,54.160190098,47.390235793333325,47.864610519473686,51.98586187370371,52.448658906639345,49.45548761372882,50.14228655227275,49.86790315675159,45.51417299526315,39.8790341235907,46.94763597327587
20,37.018693144000004,49.29534904062993,51.4181654595,50.2175455052688,38.92326333293334,51.4680138732353,43.95283562606889,47.53412570546223,41.97255208158852,46.86141338890358,59.61648244559998,40.981713349906435,50.2960017397059,51.525795429213495,55.97660249208332,48.5122459065625,54.51452750414286,47.35150853722223,47.74432708868421,52.013925888148144,52.51728259016393,49.39867668677966,50.01547585159092,49.77818605248409,45.15870161263158,39.3875866715907,46.86708221310344
21,36.72645125926296,49.510293562283444,51.64289665150001,50.28230430043011,38.244448882882466,52.0642981782353,43.75490282650204,47.229243286913345,40.57081295467706,46.13721179500535,60.33493830426668,40.32351743597742,50.31967939764705,51.74985888887642,56.359523406111116,48.571574651249996,54.91654717557143,47.35074358013888,46.82492662210525,52.152162341851856,52.59167625606561,49.303842465423706,50.14780236534093,49.9072075333758,44.987515134736846,38.8100124636186,46.73544245758621
22,36.49825737215185,49.53439093125984,51.757267876,50.18437119989248,37.516700023407026,52.04718750176472,43.67470540147979,47.2312037622089,39.74414626476722,45.60718801922678,61.275322844933314,39.46098336799677,50.33333393833332,52.41086137719104,57.43920885277779,48.79983936249999,55.21027964285717,47.19940687125,45.596624645,51.98373843259259,52.78040424631148,49.21110893220337,50.459446674204536,49.98994762757961,44.83457122368421,38.19136874939302,46.50415438172415
23,34.7329823998963,49.549312946299224,51.8171893105,49.994520655376334,36.3730368226386,52.03825388499999,43.64268256302483,47.111708660555564,39.2207129893246,45.008202893501775,62.213855076,38.856741571577416,50.32248807598037,52.587394670224704,57.87709559569445,48.83798581375,55.46441582071429,47.068407188611125,45.19542336210526,51.88402183111111,52.80497820254098,49.20719835322034,50.615215680795465,50.04596768592355,44.550936098947375,37.864075595886035,46.32743959448276
24,33.31761056797037,49.54667088417322,51.95670749650001,49.94679157688172,35.61457362379474,52.09605504382353,43.39658644287573,47.20588091676222,37.97699333265083,44.77615264442323,62.79927885,38.39813471819677,50.380708427156854,52.664527929213484,58.588716598611114,48.929482050312494,55.68956247128572,46.84951184694444,44.09759052684211,52.11477731703704,52.91865317065576,49.18455755338983,50.67923045409093,50.19474634121018,43.99621729052632,37.46034656481859,46.277445942068965
25,32.09730837647259,49.543607502362214,52.085898748500014,49.93177408387096,34.07053958139526,52.277203939705885,43.098344493345394,47.24135942230889,36.94490410713868,44.662382569207146,63.55494476533334,38.01782441517098,50.345721223333314,52.84415204910113,59.76867795833333,48.242473994375,56.03266079,46.59680741763891,43.22265246947367,52.26643652407407,53.18178197606556,49.099617243559344,50.9005776,50.20924790891722,43.492980468421045,36.74888129975814,46.28799425189655
26,31.51579851624593,49.41329119519684,52.1626373205,50.05104264989245,32.79864590395262,52.362643476470595,42.87776548056601,47.24597011582445,36.258848797500484,44.3902375191357,64.38925936879997,37.615026913380646,50.45298209499997,53.02216834674159,60.63060502222223,48.4161242078125,56.601718683999984,46.412338537916675,42.57612283447367,52.70337659555556,53.341753497950826,48.99311431932203,51.12601415477274,50.11063677573247,43.169211274736845,36.28728648953721,46.08258970241378
27,30.83769621428889,49.46395812779525,52.109068453000006,50.32937305000001,31.053273394631585,52.49333274411764,42.56438603582509,47.118110633153336,35.74296178061836,43.860405846649996,65.34488094119999,37.39097577919678,50.48198278960787,53.16731627460674,60.99407650500002,48.431497634999985,56.88292423171428,46.36422249333336,41.96024225894737,52.658980856296296,53.42790054737706,48.97559566355931,51.451137563977255,50.17586975656051,42.83373795263158,36.14943147474419,45.11345150189654
28,30.530283227977772,49.35569858125983,52.12894827199999,50.37036376516129,30.40687175072405,52.42687670970589,42.13473581883444,47.10281145657111,34.57311129587656,43.556069687225,66.48539519386668,37.10769127346451,50.50886728921571,53.210659064606745,62.2212928048611,48.41257166468749,56.93761916699999,46.313574507361125,40.79766856710526,52.23151248851852,53.693671929590174,48.93213665932204,51.59894995943182,50.254263627388546,42.300195357894744,35.55376714292791,45.04245025
29,30.231638295862965,49.28870889220473,52.1106507005,50.208168139462366,29.836477819218945,52.49327104647058,41.76441183755794,47.26403429787555,33.42905206798131,43.34811096837679,67.06003400293334,36.91313963516129,50.51192009470587,53.26129613089887,62.26155525430555,48.487937519687506,56.87000898171427,46.121387801527796,39.98456916578948,52.16024188777779,54.102753561639354,48.687308938813565,51.84224312522727,50.25398085681528,41.332527559999996,34.76591841650232,44.680361623448285
30,28.979471736162964,49.12928765559056,52.164364942,50.14287916666666,29.226967817556144,52.5732086517647,41.42618065752667,47.4969232739489,32.70390392961821,42.978545497382136,67.77637418226668,36.70894519387095,50.46305583107842,53.287253597865174,63.04996623472224,48.648939125,56.98094309571429,45.865162292361106,38.52664206631579,52.28279210629631,54.32202885467213,48.54531686135594,52.01823514772729,50.2976025754777,40.521199066315795,34.28651483978837,44.56208607810347
31,28.281555332059263,49.04703491755907,52.1976157875,50.24372915795698,28.638897909161408,52.73171068911764,41.32379276477501,47.74171740210001,32.29115707978411,42.91056139880536,68.48371141773333,36.40545819548387,50.37144961578429,53.42021374000001,63.28080883305555,48.75059249812501,57.20545324371428,45.71704772694444,37.932875136842114,52.36447429444446,54.46179668483609,48.37587235254239,52.30548221647726,50.45423828649681,39.79814937105264,33.7712731977721,44.45934916275862
32,28.10934629734074,48.98587409236221,52.298458623500004,50.56534239064516,28.35340949746789,52.64148549470589,41.229410386982586,47.7659313444111,31.49374038395459,42.84592410465001,69.15029669666669,36.08003963806452,50.13641773225489,53.54932555853933,63.45727916736114,48.94470459187499,57.324202774142854,45.67974648069445,37.29436048105263,52.348120627037034,54.468826341639335,48.167091289322045,52.59604622647728,50.54016159605096,38.897644192631574,33.464082302622096,44.30720978465516
33,28.192709154411112,48.783214236771656,52.324257576499996,50.6604586027957,28.027940341868415,52.37139256911765,40.82682013761666,47.74129357323779,30.08420811470689,42.8663636320875,69.59792229093335,35.61395399064516,50.08883311382352,53.73869387202246,63.61361006430554,49.07337303812499,57.484163606714276,45.52232422138889,36.847535397105254,52.25935521222222,54.59758683688522,47.965120324745776,52.87562432397727,50.65253184235667,38.41527789052632,33.12135118803674,44.178609241896545
34,28.33259256134074,48.72507122582676,52.370965834,50.571954812365576,27.717544604905264,52.149452003529426,40.694724059567775,47.67785891398,29.23643531876311,42.70844302180715,70.18243789253331,35.1712565883871,49.99532944843135,53.905737317191004,64.48450961402779,49.14810783468749,58.12724734371431,45.374215081527765,36.34900204105262,52.35275097592592,54.546807867131164,47.94736380932202,53.249660303977286,50.61188308923565,37.86904367473684,32.59319373820583,44.01728755982759
35,28.12819071351482,48.75954392173228,52.38262915649999,50.54473425698923,27.380107817326323,51.776261259411775,40.149910337049086,47.729065120882225,28.723187255061465,42.57448028255178,70.84248686626667,34.853658939999995,49.96391072490195,54.10526609808988,64.10037931972222,49.191623659062486,58.129689202571434,45.21110196694446,36.002546078947354,52.73442471777777,54.60021435057377,47.864276317796595,53.50237042170454,50.67259242547771,37.459025782105265,32.259448106546756,43.82709787051724
36,27.801844203814817,48.81323536897638,52.5043666575,50.41288047612902,26.843735624601752,51.692814037647054,39.85240118366351,47.91422447892891,28.480690235496617,42.46592680673571,71.15219928826666,34.52686912419355,49.7975832340196,54.22972023033707,64.35841201805556,49.18448882499999,58.25806597957144,44.97634581180556,35.22615468368421,52.99413775629631,54.70813387336066,47.87183213186443,53.84990731931816,50.873819748152854,37.028822741052636,31.590096860922326,43.570865066724146
37,27.050781071411105,48.78870138102365,52.272672173000004,50.28320540322579,26.271508781436847,51.6910122967647,39.49985527137722,48.48317180042224,28.23687284805344,42.24565914744644,71.56936733479998,34.22993934193548,49.61547157509803,54.294910346404485,64.38424533111113,49.330996847187485,58.77105349142856,44.85170151250001,34.82087735,53.21911799222221,54.85829824336066,47.69974914661015,54.18415723011364,50.91760458802547,36.598615377368425,30.963448510920696,43.37757562034484
38,26.734203809607404,48.722531335905515,52.41723669950001,50.150391933010724,25.898986630275445,51.72888605323529,39.293882696423516,48.658538700033326,27.55565848882437,41.946815155212505,72.29662864186668,33.76809445870967,49.45607220098038,54.30898847067415,64.30688530125002,49.3884561771875,59.24010661928571,44.76727790277778,34.56853694736842,53.32176816407408,54.939068521229515,47.59108476694914,54.34702051465908,51.012983138471334,36.22358138578948,30.407768989603486,43.15573667344827
39,26.215957491411107,48.70712303740155,52.492791249999996,49.89181975516128,25.42354963413159,52.00094416117647,39.02422080930797,48.71528375395779,26.6822726383238,41.70659818419642,72.7789234622667,33.056704916129036,49.29708059666666,54.48231132853935,65.05647047319445,49.39003166156251,59.413641814714275,44.65422962499999,34.268703892631585,53.595041951111114,54.93613721647543,47.45443810610169,54.609235612045445,51.22064112796176,35.663116697368416,29.90955841434651,42.84353000413793
