"","10","20","30","40","50","60","70","80","90","100","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"random",0.00166450097925769,0.0724638979357057,0.0924847887939019,0.0544869632452967,0.0133927864125047,-0.000775011135581592,0.0758231883137959,-0.017575248728009,-0.0841947386496282,0.0810079533825206,0.0178943124507295,-0.0449070708519385,0.0516075624960494,-0.00308077404064801,0.120534473375231,-0.0184620422516789,-0.048379414715445,0.0702474397546005,-0.00583750481268103,0.181281531961854,0.082395641799359,-0.00155778441928077,0.111846117645869,0.00984990491453069,-0.00859999674343594,0.00131749446789301,-0.0439043930798039,0.228077009227998,0.0661347797167642,-0.0267306408598141,0.115599844586411,-0.109889714411268,0.031990863122189,0.0366380815292053,0.0787977214206301,-0.0480559545942421,0.0397133839968851,0.0283458158189742,-0.091196489412056,0.063868709529695,-0.0389500998008113,0.0715960149944439,0.051994592163972,0.0704779416739384,-0.01661628742405,0.00855285740388542,-0.0455256108820973,0.094546849383687,-0.0116845906111942,0.0394073562046156,0.0511106349762405,0.085777327604968,-0.0802476271272008,-0.0337708003697615,0.0148644160434847,0.0288312374095663,0.0940476772710107,0.0435164492958085,0.0359109876340378,-0.00131588552931334,0.0720046102773399,-0.0396414188511784,-0.108024222691272,0.0522755349264732,0.0661591758090015,0.075986202251705,0.055761439352235,0.018771460294037,0.0674824827441424,-0.0521088502197503,0.12993198311593,-0.0474799506878008,-0.00819499606088955,-0.0585088968698921,0.0560790834318779,0.124751581096302,0.0704340080096388,0.0117071156643389,0.0252789870289168,-0.147110068908529,-0.0661019692224773,-0.0930825835658906,-0.0613351708241477,-0.0128534956137946,-0.137712487796274,0.0280811459316853,-0.0130576489660454,-0.0519232892971004,-0.0375523351577468,-0.0984101061707362,0.107660422446848,0.0163794636639976,0.0327236029702381,0.029622319148066,0.0172357876311169,0.137898156127447,0.010299728953813,-0.136242463224715,-0.0252373696854419,0.00240333952575133
"Embeddings",0.0511045626992262,0.0739832332403776,0.0386067131349715,0.102477001621177,-0.0315044159378746,0.0769256708601084,0.100908338056676,0.0490820840029236,0.125952156118232,0.0362358110476428,0.086240019372565,0.0397580874403402,0.0925047168144149,0.16813660030155,0.0109928359672387,0.016005886121303,0.0673632864484864,0.0191845127617785,0.0430610878464121,0.086455012027905,-0.128548258634617,0.0848583926074378,0.0579968850544293,0.0821292804128815,0.112105183556983,0.0529783409705098,0.0915000027062245,0.0388746019108034,0.0807623137995809,0.15713194423958,0.0472957969678135,0.0152598115624856,0.041162514967797,0.0328439491103538,0.0122038451728648,0.253806508077848,0.0364269160841762,0.0276889204072517,0.0600012410363986,0.074236109712845,0.131710295442745,0.0989573161020872,0.0410511821507918,0.0711979857777178,0.187931111977806,0.0821803730919523,-0.0151123652430534,0.165382138339099,-0.0637204280223643,-0.0644685402244679,0.00174615962712315,0.0826751421635881,0.124572372493183,0.014239819434568,0.0784960640053508,-0.00161204101440532,0.12881025419068,0.0853458007947459,0.065016276878343,0.0563022112863777,-0.0967172260783342,0.0130633102082874,0.121694512572316,0.0986257115850324,0.164836396623745,0.0952685425649308,0.00310372653942813,0.0686606069676333,0.166341144285989,0.0151040195352777,0.0240538344725952,0.0277552592246796,0.0734281145296138,0.0075637764497038,0.187967827921171,-0.0306357727928151,0.177042154790914,0.0749703580168658,0.0620320186058742,0.0538065692682933,0.0428911949409453,0.105728956673103,-0.00347217352494041,0.154435881285712,0.150830581669198,-0.0695390917078336,0.0782677163476993,0.041911039045184,0.0750756764538448,0.0823369077409555,0.162157288914906,-0.0158526418975409,0.0668766917117773,0.109289624548035,0.106296619517024,-0.00491186767341749,0.0643811367038556,-0.069798818818051,0.12330358876866,0.0966186728518569
"Interestingness",-0.0545838957425494,0.021371575698069,-0.0857931427238332,0.00584090099182427,-0.00820346096007401,0.0270427597010844,-0.00710611712813915,0.0359267749722978,0.0159288884910917,-0.103956405490986,-0.0489502048828195,-0.0433709643010698,-0.0415950364930154,-0.181586532526297,0.0354053671606639,0.0341019153055134,-0.0700180842616465,-0.0615386711503309,-0.0675878314606485,-0.109589127828122,-0.0526325965875699,-0.0188215218775893,-0.0768861089059344,-0.0688445079387325,-0.041692794957149,-0.0598187027422037,0.0375812171870814,-0.0854312631910927,0.0436740805239063,-0.0258464567316046,-0.000242724193021125,-0.031276914265049,-0.0347812768593249,-0.00351213538843085,-0.0229323523776059,-0.0848286443090062,-0.0074031599261846,-0.0425277421579396,-0.0886439936885737,-0.0162594520133412,-0.0630546773480033,-0.0678510337751111,-0.133387925610724,0.0342696314961529,0.0457703098469425,0.0169335354876603,-0.00256012340990758,-0.0380440382325614,0.0184917469737818,-0.136338731361859,0.00795651186310305,0.0136717368455088,-0.0309899500145746,0.0440625581992832,-0.00118376491919868,0.0276514452486719,-0.0101511418405923,-0.0557520574821572,-0.0628825937586463,0.020965689032703,0.0264223287207246,-0.0807326050343162,-0.0794393066423124,-0.0538703159598237,-0.0157484824665494,-0.0520766889194518,-0.0892812861643954,-0.0454993732793881,0.0211986533922277,0.0368818670483337,0.00974244433698464,-0.0905215957028161,-0.0396677563252985,-0.0274582286100342,0.0479937589649785,0.011644095188758,-0.107430110525155,-0.152093524503758,-0.0016229739632524,-0.0491292355820214,0.0233306209466697,-0.0878333914895193,-0.148317957311964,-0.036829695811611,-0.105170877207174,-0.000609598164850394,-0.0464395182686178,-0.0414786756581752,-0.0826405255926011,0.0247726188074784,-0.054511838705529,-0.0458676682181978,-0.0989533087715433,0.012728166188671,0.0332512538860471,-0.0490249654234293,0.0421768786592214,0.0216981306787007,-0.059923442071339,0.0138023345213326
"Sentiment Score",0.430066207685314,0.505042473008909,0.450350720558294,0.393027666834085,0.516366094622769,0.325406050360843,0.442961305228247,0.492859682456533,0.404777270159711,0.432416720733414,0.407330463773648,0.437746435248472,0.501477023959604,0.380616497073394,0.519994313900926,0.459166675320297,0.460478639971299,0.445336652970446,0.41396709549908,0.372845406698489,0.496282569286544,0.406537896074808,0.418982036282353,0.490058446629788,0.429694697310545,0.46807694675746,0.29891884466875,0.481362428556603,0.361934159738251,0.531356565555336,0.430952041997728,0.449571706289236,0.424417088404917,0.483944716569788,0.380844594439706,0.467004208785355,0.389944442088999,0.430352587393242,0.452126562054044,0.481466269138418,0.375308042785467,0.51306677597369,0.568664749750564,0.4129644003372,0.582006135931681,0.292790815509176,0.430071217608836,0.419433238786826,0.392499982526951,0.390203167136601,0.453285175636626,0.430185436312113,0.403947843009805,0.434222282767328,0.506184881804399,0.568190059579502,0.468381555082199,0.427454934136559,0.422706156002861,0.288256695340582,0.393720996858108,0.436882494225536,0.440479931420334,0.440152700494756,0.454855985166841,0.368575819506962,0.460143984651992,0.487364616451384,0.412896933965328,0.51537938682935,0.435741551950747,0.361135479439685,0.353044932680818,0.476838081951725,0.401942740177846,0.470077042170268,0.514429150688156,0.444302573063357,0.430229696738102,0.517285229899246,0.400619644821563,0.436581080680672,0.447458335006095,0.41398908089756,0.503550233899603,0.425396246776871,0.543521752406381,0.268226923887449,0.480666570723294,0.4893602311716,0.458102495273539,0.45998860818756,0.39536347464779,0.464970493830162,0.457949978166821,0.382582593075924,0.393529059601514,0.449726669001398,0.509351871982377,0.427767010353052
"Maximum",0.693108047270911,0.647647197861019,0.585145832225229,0.559497081757433,0.659452298566441,0.5790717709653,0.566658988731036,0.652798871846989,0.695946522421917,0.669247636751397,0.586219500347429,0.605831922441649,0.654457734001867,0.529559907775061,0.684791005409978,0.606594053447833,0.632399512442071,0.697694202226081,0.659002571527524,0.638358070039561,0.670789656308281,0.61420668282045,0.615094131253014,0.695268181893166,0.644440684578044,0.629674429846314,0.630390555352502,0.532451244410304,0.619654416708609,0.658944864401701,0.645829515415609,0.591371444665114,0.665285947145234,0.550435031644713,0.606243405501438,0.662609310109771,0.66438394159144,0.645406014773203,0.649577208591184,0.611338399446768,0.615801347559808,0.583175773637078,0.61814430059028,0.622053916082423,0.678878865805072,0.606643867449461,0.678192697766607,0.680562276943495,0.639634317588357,0.575191405977681,0.655111637430195,0.605159500841034,0.638840588370455,0.661455826371751,0.551834413699539,0.651555878499062,0.631303804584878,0.611203867320817,0.663166635099996,0.670012318798422,0.607291264385862,0.618147755953412,0.659499731478813,0.643692803124995,0.567446649927258,0.618750766132405,0.622303123522945,0.644260079594634,0.683970637410079,0.653859721108867,0.645683904545288,0.636819686656827,0.566793372974088,0.645975143134142,0.63154007600972,0.600034958247217,0.610140551631613,0.69855671722956,0.623267848245869,0.670818303880476,0.692873034496529,0.647847790766768,0.739391386486898,0.62826560553947,0.608841633872726,0.590591897166748,0.600699327797493,0.612165178943647,0.620785116719669,0.580822243450587,0.618320076786644,0.620913470375185,0.620526894593357,0.685063100771566,0.628308045297637,0.565631229433423,0.645326758778866,0.606583641730659,0.687732285814763,0.646193762581696
"Minimum",0.583689977169941,0.573993638374288,0.551902203005114,0.509693278040632,0.66763908495575,0.431894196958823,0.516414561881113,0.612881043888694,0.640996829684191,0.529534778277674,0.534018406773513,0.541947688244343,0.593060242951486,0.531235090640826,0.609573430723681,0.521800333057311,0.519031831197009,0.585338485470593,0.611990226852595,0.574514740667182,0.505475716058915,0.593231304399508,0.414612596983322,0.58701551113491,0.678171694534543,0.637840024457185,0.591608489110562,0.497870901696098,0.502188452864456,0.61597982210399,0.615449545910307,0.518599714662978,0.53066792645498,0.613612459869802,0.575265970845642,0.480962669765165,0.595845043501788,0.63036119759887,0.508309804720833,0.582438881025496,0.586059473203875,0.572601758295094,0.651797490829889,0.462448935681111,0.531148122820867,0.499883596086502,0.612124015449971,0.625485869292149,0.62290348455082,0.454075681838417,0.628486954995223,0.576855551671594,0.561109576361845,0.542042598357732,0.510976357922183,0.591442475419018,0.483977116271882,0.62391881748288,0.604637167108074,0.519619092020142,0.570979296422993,0.413634219432652,0.68900601012941,0.60833334550097,0.487363360741696,0.635814116420143,0.580497795894109,0.651400354103288,0.493260204990849,0.518146275030962,0.538900603328751,0.528494087730113,0.604464666247385,0.690372480777704,0.589697191290454,0.422848138822794,0.627651864361556,0.555581710179248,0.584661217781487,0.493802071576413,0.518863232349767,0.632479436569922,0.4904712548428,0.585575044992943,0.61569104684442,0.589043791257109,0.560285055600577,0.60237374495866,0.485209553420222,0.540816451308524,0.560172046532527,0.624571553268495,0.637291333594631,0.581540354316866,0.499488969451308,0.576658865274552,0.551796743349906,0.524603215178545,0.577924188929184,0.506228290058871
"End Value",0.762295205292989,0.778308360373204,0.732152032841682,0.701345235684428,0.745717664996242,0.703223373970967,0.69946520072774,0.75130139677383,0.778351134361896,0.811922963977375,0.702725078799584,0.695540218707136,0.797227503394456,0.695346116073689,0.761767973607066,0.74524660305093,0.757726718381454,0.795537312225139,0.762501623287034,0.756408255511503,0.767720953308525,0.730879160589293,0.738461594401899,0.76777181132914,0.776043785824404,0.736151999823781,0.742767020698679,0.694958441036055,0.738843252780776,0.767829762321198,0.751570433908925,0.688981692503131,0.689266563036821,0.716222670529471,0.676145531777338,0.787088004590072,0.798162883091082,0.804944838293629,0.772363080839355,0.781899106727362,0.716908630265579,0.735677824802853,0.777889567249278,0.734715125478887,0.819118995249742,0.711715088654544,0.757513825198516,0.744724662115346,0.744645630627805,0.711902948036969,0.722468024878833,0.786686343953307,0.732529676071945,0.727260306263785,0.692802554915814,0.791709616420452,0.719103665256306,0.779907145478247,0.748789576375931,0.777941271204949,0.728210957442277,0.68488994099959,0.777877507356447,0.762239065071625,0.674180311554243,0.789953052236891,0.79209370987574,0.714302631565513,0.714867049107779,0.818030431353429,0.783389848615442,0.710343634971915,0.729663208910921,0.773612505523345,0.762948890243711,0.6871179784493,0.794143991996594,0.757109987889419,0.718357815088052,0.752482134539492,0.801257728433682,0.741930986249067,0.761967579631487,0.70522409059532,0.799144264579509,0.715123840890126,0.76647724810599,0.748719385514947,0.703668505072144,0.705469287516854,0.770326540122533,0.722507451949802,0.751829127736101,0.775747348584202,0.741136233030946,0.721052347197376,0.723750796401966,0.796829026111564,0.671011039920204,0.782549109769778
"Start Value",0.197827240148181,0.267241290136824,0.171490948190422,0.136151614554693,0.215117817830525,0.169680750246652,0.000875945114996766,0.193687888303274,0.152926448542819,0.200333524738738,0.187016629414726,0.0899400202073045,0.18859113667286,0.136763989940113,0.0834853937814321,0.129963208977645,0.283980231382008,0.157566677626425,0.123905880060696,0.272742422308602,0.185351769174162,0.314450735544433,0.197225313079241,0.250872945908393,0.00622512495882851,0.184994298952946,0.14976016015525,0.120863241521083,0.092125872789137,0.152372677487749,0.198898167320732,0.216777443403882,0.270507445643948,0.0372254329743835,0.0814780740559108,0.223710486289322,0.0687312749301569,0.302185726111327,0.162174469060492,0.168949593411251,0.114606366826871,0.266046645489172,0.240944334249911,0.0504860654312368,0.277554748281384,0.0835333096164166,0.214956788704468,0.224901268159623,0.150755007211956,0.0733971787097819,0.253430647238229,0.208890923508686,0.144826435090355,0.176220849594814,0.0399537298518714,0.103403924546103,0.164509313430105,0.151134787442697,0.315101215481926,0.143951578938348,0.195520511641551,0.0919395378003712,0.245710146449473,0.234724342088919,0.0960924596298706,0.105769634724904,0.183778987640471,0.339724231934665,0.178055798474408,0.132484402303835,0.113649528164163,0.228759820666232,0.116592367685848,0.18084924262781,0.0834278184950615,0.0785484928724255,0.249299648860939,0.245721365759625,0.291889980091978,0.200043710321145,0.163741775090461,0.120629407910643,0.0981530952008726,0.193543338466333,0.148416460124801,0.141616939902893,0.305945024255408,0.122906847142013,0.131812958939571,0.255816382910897,0.231241629869184,0.260794423778644,0.195443106608278,0.0492047364822108,0.125698604424816,0.0494423973044286,0.261707242132358,0.174689360270267,0.23539546193115,0.139198343849092
"Num. of Peaks",-0.060384559629047,-0.029590526370096,-0.122377548704425,-0.0926064191163146,-0.138803909440482,-0.0399498058008675,-0.0918020031820345,-0.0473639362930556,-0.137028552547752,-0.0249872318724838,0.0139835485881305,-0.041540640012717,-0.0686789133580837,0.015282803055522,-0.134066281883139,-0.00891996673359975,-0.0472251690887241,-0.00658123455454516,-0.0784534456134427,-0.0407575953970469,-0.151662974413542,-0.0255168205309576,-0.0404787935969843,-0.101143456926147,-0.0407456772248993,-0.087706115616789,0.0109654018105196,-0.0156430513592469,0.00273008866508533,-0.0438690536808156,-0.00939550132709914,-0.000834353729915409,0.0310907896883314,-0.0514738779034898,-0.0607352098955921,-0.061130396849503,-0.102163294444605,-0.0584554065422504,-0.0520755566031758,0.00581827147278715,-0.0416582829957454,-0.0174798716038986,-0.0627410048089286,0.00763200770340001,-0.04736360524344,-0.123979722169408,-0.132418229079062,0.022851120024948,-0.0791153275553514,0.000245245737747601,-0.0164290314692901,-0.0742176374889772,-0.00107706431510159,-0.0985418269876425,-0.0714868946566504,-0.0355514736713732,-0.0644251974069416,-0.0777823707822655,-0.052447451039794,-0.209474386551559,-0.0689414089879384,-0.036665565977607,-0.128329138904781,-0.19132747855039,-0.119235326641651,-0.0110801385884331,-0.00934234923779339,-0.0673716810468615,-0.0720434644398912,-0.11590795896419,-0.0199402585603844,-0.0393563651155067,-0.169425037964115,-0.0285948126106083,-0.15364418795222,-0.00688634256487121,-0.0608099880006068,-0.0296119276468139,-0.0766925057440697,-0.00860798476600907,0.0232283750446992,0.0238869643408191,0.0131081684151593,-0.14362604585008,-0.026865645876669,0.0231019640840042,-0.100125263825972,-0.0162543789429908,-0.0406741208444909,-0.0224400915304268,0.0102656433561755,0.0188412887813414,-0.0926944463050975,-0.117280296188876,-0.00597100043864013,-0.115790919992356,-0.15169288001281,0.0176111848585482,-0.118182736373688,-0.148580379087441
