"","10","20","30","40","50","60","70","80","90","100","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"random",0.0265746610649085,-0.00628460667986128,-0.0468444894058513,0.0214439653503706,0.00943524408212479,0.00908559850923683,0.00761565705203849,0.0130659289679965,-0.091476545122744,-0.0393347984720182,0.00744508759549066,-0.00615570605334733,0.0280704259308939,-0.019250914089629,0.0158314078030884,0.0697982495550985,0.0087525714061838,-0.101595123471221,-0.023942978155139,-0.0856629149899344,-0.0308240251668837,0.0562047827096316,-0.00302103348461598,0.0617260919529216,0.0675781356876111,-0.00939542728315813,-0.00949478665506656,0.0290774833272181,-0.0165382458483291,0.0295887283739091,0.0339512269660538,0.0465498771607843,0.00913955115483713,0.0172413602465983,-0.0914866415646137,-0.0764460338274806,-0.0173028555971842,0.0292486549094834,-0.0211241648948871,-0.0256590988590307,0.0358327467174472,0.0702537622965591,0.0109808150057295,-0.0330694193758523,0.059351993764717,-0.0446334688964328,0.0862028590816272,0.0366833527072183,-0.0594484794247389,-0.0116802137258569,0.0112417448547833,-0.044711751442907,-0.0158317837927217,-0.000175439436014352,0.0115990696014448,-0.0678670889057147,-0.0403496802940863,0.0135737830729404,-0.0547263109937041,0.00153223878151979,0.0928948629431798,0.100178878610437,0.0249885409348783,-0.00158881593727067,0.0576484034835913,0.0116068519265327,-0.000709881603805522,0.0372600861692839,-0.00330635846344855,0.0129864746189447,0.0671442281219727,0.0659394124458794,0.0485944883019657,0.00895630176176753,0.0280551056773218,-0.0119935441269339,0.0240313719599881,0.0542672659397526,-0.0362567239934046,0.043496410643865,-0.0414146992367224,0.0301505127581722,0.0307929023005797,0.00788888943080823,0.00413501239093325,-0.0705208329440407,0.0122930426111587,-0.0165517825504042,-0.086550575173134,0.00338141081385316,0.00525618760180088,0.0348552011067924,0.0886112397456816,0.0216805421467533,-0.026228274888714,0.00169610926772389,-0.013596720116681,0.0177617923475031,0.0617994727178017,0.0666272365489261
"Embeddings",0.405276443974771,0.384235991664779,0.407228636080238,0.403434348232147,0.449798036312731,0.479483541860101,0.285045286171024,0.307456568084275,0.389459512639647,0.311848398147388,0.344702809704322,0.422554149845085,0.462074086150766,0.347100743832624,0.363081384779086,0.402655773116528,0.3588442610554,0.368870111942868,0.396038099615707,0.360263390162651,0.395986192020144,0.32922964946289,0.377215941503074,0.373087477620611,0.424456597162432,0.370953619044837,0.36009781713489,0.405215868479631,0.442628647276302,0.363300827028078,0.431614903459234,0.440051415991356,0.362810872439039,0.385912488886481,0.410912605628761,0.431981052183965,0.400612743106849,0.318287226851178,0.388170488323241,0.27247363999007,0.43439784057726,0.421262162373581,0.329540325254607,0.392716159732598,0.39309350630098,0.39357494200075,0.367774465900153,0.332359909552695,0.392136024691583,0.386783262787179,0.418183279845555,0.357011301461005,0.367865461001046,0.342449379908086,0.481859481686884,0.330731775758934,0.315277812224494,0.472507135440391,0.399592262305646,0.356633538192791,0.305143007270036,0.391200609605299,0.32288574752148,0.321777753349756,0.369001072018656,0.436190648627498,0.379355091052921,0.3763347693866,0.391100876529955,0.538815564926685,0.377133427433924,0.434470573578363,0.378148145509343,0.346762862502199,0.384514104517966,0.375168702588231,0.374592717098318,0.331550424792095,0.412001285460115,0.425115943083606,0.359051160959698,0.398198614860803,0.393223646574161,0.363387721638312,0.38225479249021,0.445823631399137,0.33643708861191,0.386049588844284,0.308181351856541,0.466850961313489,0.370200339533919,0.378336874856038,0.365346958372441,0.342821277852372,0.408163321396098,0.384266223660907,0.3336306912615,0.443290221177141,0.400999842077844,0.405701418833651
"Interestingness",0.218644995518617,0.255493803612049,0.203293055465651,0.290913351264878,0.289851340862676,0.293319021918707,0.200863569238448,0.309810795326224,0.181718364085733,0.20707241160456,0.227852066412477,0.331839021493457,0.339458387464072,0.213114289528469,0.195556486586681,0.224448018572003,0.253925311896728,0.278153491537395,0.194425647977955,0.218066757353924,0.258896980139852,0.322980706515236,0.173972918184755,0.201427082486549,0.188586485532717,0.304101961464939,0.300950243544484,0.212192751925865,0.249862122692252,0.24344833538984,0.242642411141243,0.255290029218216,0.257477509989205,0.183442444263936,0.254566325025945,0.187529867641258,0.286126959331851,0.220766698317868,0.375422801702881,0.196411511331806,0.280157787917641,0.279186402522529,0.238687888998449,0.203291696228489,0.257372318162141,0.241121172602449,0.27470720491056,0.258832531689477,0.245113527627618,0.191304548813756,0.276782231085897,0.339301868180514,0.223855887916826,0.304088645740678,0.331411771823736,0.153915121125353,0.198726238483826,0.207379305454652,0.253630999730408,0.152443187135852,0.247143796298926,0.252657557238773,0.162116576174226,0.190213503702689,0.242773067346538,0.16578913614626,0.198341921942132,0.291298344895848,0.37826968135189,0.329958964104512,0.275256111569373,0.229965635836704,0.238804714692434,0.247009365259096,0.241131004344184,0.247243193976317,0.255006909959886,0.150900664106181,0.31183725742014,0.267763451613196,0.22553585865901,0.217766250966349,0.267363220357423,0.305739871944616,0.277515564335434,0.27037022456482,0.263337957914502,0.185830129343584,0.179834429304163,0.272345363177928,0.195195482044262,0.257615708942691,0.189791670381551,0.229721793726675,0.205801898727824,0.256060964353763,0.214442060891919,0.332631085526435,0.287881711173788,0.273493791572579
"Sentiment Score",0.697632334871608,0.71639944110763,0.71013266456527,0.677331563259038,0.721582984989001,0.732248167315602,0.668485658059374,0.683006292014572,0.730568762605164,0.676611796513419,0.687768014678613,0.708328909292137,0.695687954641015,0.681037837346716,0.678170012737761,0.690523218550226,0.738328098515676,0.70536186046819,0.715962027299241,0.710691784168435,0.745711398568306,0.68493954220566,0.680684691418182,0.659638362115859,0.714569584815681,0.702282176776985,0.684683572420364,0.720310842960058,0.735401362329408,0.684259792954848,0.706627914236014,0.711920355659025,0.728310332630063,0.663279338515901,0.735536734605996,0.664404173160758,0.704576517705041,0.680293027662821,0.714651331733845,0.697909732991847,0.697059008994648,0.719347127546993,0.70068327032771,0.66709552524655,0.694554127986648,0.703372877176487,0.731002506336719,0.683607185391457,0.706872115497946,0.704250695904001,0.717379118432649,0.709190768093203,0.686714338026213,0.684533351550346,0.742426043385338,0.700670445502578,0.672006939162327,0.723632145051829,0.691497301487781,0.668491964322353,0.673177417960207,0.686449235396537,0.658244097710319,0.685262361387224,0.686828817346611,0.678576500200581,0.721647538941566,0.742512037770493,0.738307910963679,0.738162495555796,0.700406790306029,0.752383270893027,0.679623725508994,0.710760598820321,0.734228112789343,0.666704802769328,0.693570262588198,0.663325022968329,0.697970434280275,0.715376613499503,0.719783115985497,0.734369450944616,0.681567882606402,0.696532723306931,0.680982412374398,0.730436194534799,0.672776193514384,0.720051426084444,0.687566915195175,0.689856104526951,0.668136641645098,0.710184685456381,0.66834534739525,0.712903127042533,0.704425774455136,0.719488725972967,0.677772401115965,0.734290018455917,0.694729682264574,0.716137265435189
"Maximum",0.166929333983791,0.112183910504559,0.189104309811745,0.192762210242414,0.225558745060287,0.125450018801192,0.152885065366836,0.122926975560425,0.213473198519939,0.204912802015514,0.137289103917469,0.137961390241792,0.104952825250303,0.172267340085754,0.225692532937877,0.178558964065928,0.123647935572076,0.231855991928047,0.188112554790136,0.214414827094709,0.191902128593619,0.136177402709316,0.148520076280751,0.213039598961773,0.134335020645715,0.124139465287656,0.199928505608038,0.187644325693294,0.201430066737205,0.183435663104413,0.21354758314786,0.148176291054107,0.250927219780424,0.228284096045198,0.0930661811467839,0.19236691074586,0.188182493446934,0.0926727739494052,0.147183946541914,0.18947825397643,0.20023012351898,0.143792025236531,0.111139465461505,0.133864316858294,0.204494871587761,0.20271501852748,0.130069112478104,0.164180603896226,0.192943375224953,0.220618427718303,0.126139712567011,0.170638276197423,0.114263530231643,0.175468432482822,0.100362051684185,0.170076871933522,0.232174368283478,0.205245663719046,0.213692741365784,0.214307064888398,0.168242927718263,0.206702346190799,0.238506473668934,0.205656621105361,0.165046190996196,0.210744158812923,0.189376288537132,0.166909624635659,0.0830082907029018,0.0841475432515209,0.128742306649233,0.158904060673447,0.166125419855155,0.19903466695494,0.168127242458479,0.195093327132809,0.177939348630053,0.151764666200417,0.194096215028177,0.191642089794241,0.194241388640542,0.217027151474125,0.13961282153838,0.133209119508043,0.198763073223881,0.134499960628793,0.145397662120262,0.216135975796411,0.177466532967235,0.167196265834613,0.18105042220092,0.140503585001588,0.195102044795495,0.132911558650188,0.195481340420356,0.251234135800284,0.145427784641159,0.189385460427036,0.213944190855614,0.0783099793541487
"Minimum",0.311383827550933,0.348156127141375,0.339490637839118,0.418291143985537,0.421367045886459,0.347642467637721,0.26756178530558,0.40950058435972,0.283520293635036,0.321366284994953,0.285180641811739,0.350028789670191,0.451548679053395,0.319280617448846,0.277510684937664,0.346219502679876,0.351744324344035,0.368783455234896,0.399192587206317,0.335247877086997,0.375430589891731,0.360557180809731,0.273428217917245,0.312984464238955,0.318916841094112,0.365022257187837,0.408788931293059,0.376197500373542,0.323348078728146,0.364559342324209,0.344002078406636,0.423428953554709,0.41921090235727,0.257052024174614,0.303999691040076,0.356105607004975,0.407107579954569,0.295933938639989,0.371368720780557,0.2981135971516,0.383905928660433,0.370282610724797,0.303213423667578,0.176002688650098,0.405696947934881,0.341293001252162,0.340457781014147,0.406847396443465,0.417892296720058,0.321444791987748,0.411001239437927,0.364989527490265,0.261523210567507,0.319870610382967,0.400071440811883,0.3393010323642,0.33955898433001,0.382714737883506,0.362009343130905,0.296798324680042,0.383420441278006,0.348538503647533,0.306753509431361,0.237520998318882,0.341302513976416,0.312937426392434,0.343643803692557,0.40521702310784,0.430090867445122,0.38303662063377,0.387554564452414,0.430763548856683,0.296718790134041,0.337698988820026,0.338059443636573,0.382434237067521,0.357438805442762,0.218083448325077,0.411094153402992,0.321662363217687,0.32612290242701,0.324758648894219,0.410323233524676,0.334504029585065,0.387392257891174,0.365626644402247,0.359686011624376,0.33009552137343,0.280696179070572,0.374323571698906,0.337589491934985,0.364435038853812,0.266426775062283,0.276494305921381,0.362310141788315,0.330243613692354,0.334341953139043,0.437272668780108,0.377987871321809,0.364947228489367
"End Value",0.555594892004395,0.603422637221373,0.550511671247184,0.601825108971124,0.625522336577428,0.603224000804553,0.568264191097574,0.59533981237393,0.617623362962099,0.555643648239868,0.595900162228558,0.577420233716358,0.562794348205566,0.585506252517493,0.594971269747286,0.529246765012023,0.61377706243917,0.627610934493144,0.561001727048818,0.622132892880366,0.582114909777145,0.575434689044196,0.596915958793535,0.620427403413298,0.564732796882689,0.52975823509587,0.59384295048786,0.58235869890991,0.617821465831614,0.612251409606755,0.56555367731745,0.563772140344073,0.608264856961838,0.643308788668233,0.548000714592749,0.564895841357747,0.608640337641689,0.568839444101142,0.589487203391395,0.62294544678583,0.608843340647355,0.594699512148385,0.596427520026788,0.556545411766361,0.560666951820561,0.581623621697591,0.590638720600912,0.549040131451215,0.61866867798566,0.616656149236837,0.602801717260211,0.55418234577937,0.613521128525618,0.583132576605573,0.562750796509275,0.568967724525989,0.576604585479265,0.620216859416134,0.605119706770737,0.581937055179723,0.580010535009628,0.611575719956534,0.531150617752874,0.553954337968824,0.568978507646815,0.598154680483816,0.590250116052378,0.637877064335113,0.573548151071755,0.633428824362369,0.548992875303111,0.565972561613995,0.575304809597888,0.576256468644868,0.65086889079443,0.603248913132486,0.587087924226532,0.56793933504061,0.615043370412062,0.586836363422681,0.623382023016741,0.625299587920939,0.594892277058588,0.52646882113752,0.572521805433279,0.607201429212898,0.557014666445472,0.628319717718624,0.544884897945077,0.595839407392536,0.593082734039974,0.627551060840554,0.537445707928336,0.562279842475232,0.583916594935623,0.645259544485524,0.580336851219538,0.65239390665093,0.574064436208893,0.530340641302302
"Start Value",0.147357377759293,0.170172969820294,0.15689207291165,0.0949887541495066,0.0902643120954236,0.20673355906704,0.207076237350105,0.118981399963101,0.166409163203323,0.107200405238767,0.173676678665975,0.185154087502504,0.0748512867778614,0.159362985968511,0.175393512050919,0.0991499078814003,0.185103621934314,0.144192658352791,0.138274346872416,0.136254264972496,0.128116776271789,0.214819530716022,0.238386780698405,0.187474698462773,0.137975075596242,0.0711606381852449,0.0468760594900545,0.126827481576333,0.19517542523347,0.122744318172075,0.0994275645462483,0.109799201003097,0.0601068729239593,0.226461163995441,0.191760995396378,0.0749615649664753,0.177270554974966,0.232576893683276,0.169366108696762,0.107901150869337,0.0994896521888737,0.197073670186545,0.212831890525779,0.250669802701148,0.0396071526819507,0.157190707684373,0.205503399267858,0.0156774358250929,0.115183011903577,0.173461164435258,0.127609664499657,0.139172722114278,0.234625181690952,0.164253120717311,0.0696212760937649,0.159052470622459,0.111355851022554,0.143246230141754,0.1382943152552,0.180124585370904,0.123241984669047,0.111982059692666,0.114828652327002,0.141347989552555,0.14703579104421,0.146215315006183,0.175445984310416,0.200839650997311,0.119163217352984,0.18190244176399,0.0797262840456633,0.106804777026648,0.219814920795378,0.152969738978187,0.171183318932077,0.0891253531586068,0.18560498336382,0.208597247062699,0.150258761496406,0.0983684822587803,0.193084730667733,0.144510966619086,0.196126319474718,0.1501514676704,0.158620908508588,0.146324632851031,0.0845245352591012,0.138193678889764,0.136191799257067,0.118783197823108,0.13284870819274,0.184641673424314,0.131541261581125,0.204921846358033,0.083123987118273,0.140120349787572,0.193571594377957,0.159771210516311,0.128352612429008,0.112763702852629
"Num. of Peaks",0.153645088443429,0.242181630965588,0.226596999943987,0.183589372390867,0.237592987309956,0.171030387907454,0.181449059784241,0.28459523412018,0.178399642131878,0.214332652834935,0.209348730907097,0.188910644050079,0.226325405186504,0.232555311496593,0.131575983568669,0.205196238184632,0.270433035153642,0.24900804703481,0.161190340203019,0.19920877600119,0.217784752208882,0.176694419560708,0.213630860189399,0.171113643598435,0.220133399258552,0.20669015258041,0.223266351401592,0.224224488133314,0.212858419021889,0.22110769574647,0.252418772928886,0.179087687659453,0.181172981860303,0.228663275608264,0.203715899691614,0.179760643290437,0.208717569158473,0.137525135527742,0.240187044555158,0.274166347659746,0.263310575050786,0.185593612111546,0.184065799922542,0.20013172083872,0.206757129507962,0.176720443437958,0.241520995443916,0.22568159394005,0.228523224385573,0.169571402180579,0.208328832549608,0.281892117646065,0.213123173061717,0.251438067705044,0.279234151238722,0.167232526561647,0.125742793322942,0.176718462548152,0.217097697442249,0.142292013940768,0.157681744759873,0.240182963630124,0.190703359243732,0.214576835137748,0.192690918145212,0.116167936686066,0.181976626007375,0.202506792662973,0.295060678199403,0.282735998737838,0.226539444351976,0.246857707134879,0.184944768425174,0.261432952531436,0.253203640894499,0.171300305634751,0.149377221928682,0.0839249368431075,0.198287709337589,0.287810286161764,0.193188183015815,0.236661795804482,0.211038447026181,0.217424822913358,0.201907020135201,0.171955013829015,0.254479768762525,0.149570885833313,0.210643710639154,0.225889037051247,0.153458983391553,0.225194198506691,0.205567522078766,0.220558001288966,0.186716027934074,0.206294753060708,0.198872229187908,0.266476289005081,0.230309981428697,0.184735838493433
